uid,file_name,x0,y0,x1,y1,family,genus,species
62264,G000234_R.avi.35628.png,434,108,605,222,Lutjanidae,Lutjanus,lutjanus
62265,G000234_L.avi.36506.png,792,703,848,794,Lutjanidae,Lutjanus,lutjanus
62266,G000234_R.avi.35722.png,254,690,330,787,Lutjanidae,Lutjanus,lutjanus
62267,G000234_L.avi.36583.png,728,731,902,847,Lutjanidae,Lutjanus,lutjanus
62268,G000234_R.avi.35799.png,229,712,435,849,Lutjanidae,Lutjanus,lutjanus
62269,G000234_L.avi.36583.png,524,642,650,726,Lutjanidae,Lutjanus,lutjanus
62270,G000234_R.avi.35799.png,121,628,283,736,Lutjanidae,Lutjanus,lutjanus
62271,G000234_L.avi.36781.png,740,531,880,625,Lutjanidae,Lutjanus,lutjanus
62272,G000234_R.avi.35997.png,534,541,674,635,Lutjanidae,Lutjanus,lutjanus
62273,G000234_L.avi.48248.png,729,621,875,718,Caesionidae,Pterocaesio,chrysozona
62274,G000234_R.avi.47464.png,676,630,820,726,Caesionidae,Pterocaesio,chrysozona
62275,G000234_L.avi.52369.png,1474,524,1655,645,Labridae,Leptojulis,cyanopleura
62276,G000234_R.avi.51585.png,711,525,911,659,Labridae,Leptojulis,cyanopleura
62277,G000234_L.avi.52369.png,704,731,839,821,Labridae,Leptojulis,cyanopleura
62278,G000234_R.avi.51585.png,352,706,496,802,Labridae,Leptojulis,cyanopleura
62279,G000234_L.avi.52369.png,872,529,985,604,Labridae,Leptojulis,cyanopleura
62280,G000234_R.avi.51585.png,701,525,787,629,Labridae,Leptojulis,cyanopleura
62281,G000234_L.avi.52369.png,863,534,1032,647,Labridae,Leptojulis,cyanopleura
62282,G000234_R.avi.51585.png,546,550,655,640,Labridae,Leptojulis,cyanopleura
62283,G000234_L.avi.52369.png,887,623,947,697,Labridae,Leptojulis,cyanopleura
62284,G000234_R.avi.51585.png,626,605,745,684,Labridae,Leptojulis,cyanopleura
62285,G000234_L.avi.52369.png,826,206,996,319,Labridae,Leptojulis,cyanopleura
62286,G000234_R.avi.51585.png,107,218,290,340,Labridae,Leptojulis,cyanopleura
62287,G000234_L.avi.52369.png,918,319,1017,460,Labridae,Leptojulis,cyanopleura
62288,G000234_R.avi.51585.png,525,362,599,502,Labridae,Leptojulis,cyanopleura
62289,G000234_L.avi.52369.png,1124,422,1204,550,Labridae,Leptojulis,cyanopleura
62290,G000234_R.avi.51585.png,604,380,632,514,Labridae,Leptojulis,cyanopleura
62294,G000234_R.avi.51589.png,985,314,1049,510,Labridae,Leptojulis,cyanopleura
62295,G000234_L.avi.52384.png,692,179,853,286,Labridae,Leptojulis,cyanopleura
62296,G000234_R.avi.51600.png,2,184,225,333,Labridae,Leptojulis,cyanopleura
62297,G000234_L.avi.65764.png,724,107,936,248,Carangidae,Carangoides,gymnostethus
62299,G000234_L.avi.65764.png,525,64,757,219,Carangidae,Carangoides,gymnostethus
62301,G000234_L.avi.65764.png,411,381,531,461,Carangidae,Carangoides,gymnostethus
62307,G000234_L.avi.48360.png,917,732,1079,840,Caesionidae,Pterocaesio,chrysozona
62308,G000234_R.avi.47576.png,364,731,553,856,Caesionidae,Pterocaesio,chrysozona
62309,G000234_L.avi.52369.png,338,692,492,794,Labridae,Leptojulis,cyanopleura
62310,G000234_R.avi.51585.png,171,689,324,791,Labridae,Leptojulis,cyanopleura
62311,G000234_L.avi.60226.png,219,536,676,840,Labridae,Bodianus,solatus
62313,G000234_L.avi.65749.png,588,0,866,129,Carangidae,Carangoides,gymnostethus
62314,G000234_R.avi.64965.png,880,0,1166,124,Carangidae,Carangoides,gymnostethus
62316,G000234_R.avi.64972.png,1628,334,1866,494,Carangidae,Carangoides,gymnostethus
62317,G000234_L.avi.65764.png,1189,52,1379,179,Carangidae,Carangoides,gymnostethus
62321,G000235_L.avi.88232.png,567,566,1218,1000,Synodontidae,Saurida,undosquamis
62322,G000235_R.avi.87850.png,245,557,909,999,Synodontidae,Saurida,undosquamis
62323,G000235_L.avi.88281.png,1113,661,1495,916,Synodontidae,Saurida,undosquamis
62324,G000235_R.avi.87899.png,1005,656,1345,882,Synodontidae,Saurida,undosquamis
62327,G000235_L.avi.108437.png,783,74,978,204,Carangidae,Decapterus,macarellus
62328,G000235_R.avi.108055.png,566,64,789,212,Carangidae,Decapterus,macarellus
62331,G000235_L.avi.88378.png,670,511,1342,959,Synodontidae,Saurida,undosquamis
62332,G000235_R.avi.87996.png,293,515,902,921,Synodontidae,Saurida,undosquamis
62333,G000235_L.avi.88575.png,377,349,618,527,Echeneidae,Echeneis,naucrates
62335,G000235_L.avi.88753.png,298,276,997,742,Tetraodontidae,Lagocephalus,sceleratus
62336,G000235_R.avi.88371.png,241,302,872,723,Tetraodontidae,Lagocephalus,sceleratus
62337,G000235_L.avi.88276.png,711,647,1673,1289,Synodontidae,Saurida,undosquamis
62338,G000235_R.avi.87894.png,74,646,962,1238,Synodontidae,Saurida,undosquamis
62344,G000235_R.avi.87623.png,1170,0,1607,265,Tetraodontidae,Lagocephalus,sceleratus
62345,G000235_L.avi.88284.png,1130,435,1506,685,Balistidae,Abalistes,stellatus
62347,G000235_L.avi.88341.png,707,691,1281,1074,Synodontidae,Saurida,undosquamis
62349,G000236_L.avi.4754.png,26,351,581,721,Carangidae,Carangoides,gymnostethus
62350,G000236_R.avi.5282.png,81,401,543,709,Carangidae,Carangoides,gymnostethus
62351,G000236_L.avi.4757.png,1282,0,1871,342,Carangidae,Carangoides,gymnostethus
62352,G000236_R.avi.5285.png,1263,0,1909,303,Carangidae,Carangoides,gymnostethus
62353,G000236_L.avi.4770.png,1209,204,1617,476,Carangidae,Carangoides,gymnostethus
62356,G000236_R.avi.5305.png,1383,0,1923,318,Carangidae,Carangoides,gymnostethus
62358,G000236_R.avi.5305.png,1490,154,1901,428,Carangidae,Carangoides,gymnostethus
62360,G000236_R.avi.5306.png,1417,418,1849,706,Carangidae,Carangoides,gymnostethus
62362,G000236_R.avi.8102.png,613,186,870,357,Lutjanidae,Lutjanus,vitta
62363,G000236_L.avi.8974.png,1435,185,1735,385,Pomacanthidae,Pomacanthus,semicirculatus
62364,G000236_R.avi.9502.png,1610,127,1939,346,Pomacanthidae,Pomacanthus,semicirculatus
62366,G000236_R.avi.10116.png,731,481,939,620,Nemipteridae,Pentapodus,emeryii
62368,G000236_R.avi.15657.png,588,641,717,728,Labridae,Coris,caudimacula
62369,G000236_L.avi.15192.png,901,323,1065,432,Labridae,Coris,caudimacula
62371,G000236_L.avi.20218.png,244,627,520,811,Nemipteridae,Scolopsis,monogramma
62372,G000236_R.avi.20746.png,8,595,333,812,Nemipteridae,Scolopsis,monogramma
62373,G000236_L.avi.22619.png,360,662,543,784,Labridae,Choerodon,jordani
62374,G000236_R.avi.23147.png,379,651,566,775,Labridae,Choerodon,jordani
62375,G000236_L.avi.40581.png,1047,111,1231,234,Mullidae,Parupeneus,spilurus
62376,G000236_R.avi.41109.png,969,93,1154,216,Mullidae,Parupeneus,spilurus
62377,G000236_L.avi.40581.png,1082,163,1256,280,Mullidae,Parupeneus,spilurus
62378,G000236_R.avi.41109.png,991,138,1176,261,Mullidae,Parupeneus,spilurus
62379,G000236_L.avi.40581.png,1256,248,1426,361,Mullidae,Parupeneus,spilurus
62380,G000236_R.avi.41109.png,1199,226,1352,328,Mullidae,Parupeneus,spilurus
62382,G000236_R.avi.41133.png,762,353,931,465,Mullidae,Parupeneus,spilurus
62383,G000236_L.avi.53190.png,983,315,1323,541,Balistidae,Abalistes,stellatus
62385,G000236_L.avi.67724.png,1277,649,1707,936,Lethrinidae,Lethrinus,punctulatus
62386,G000236_R.avi.68252.png,925,622,1409,945,Lethrinidae,Lethrinus,punctulatus
62388,G000236_R.avi.68255.png,906,445,1265,740,Lethrinidae,Lethrinus,punctulatus
62389,G000236_L.avi.69906.png,1167,783,1835,1228,Serranidae,Epinephelus,rivulatus
62390,G000236_R.avi.70434.png,354,803,868,1146,Serranidae,Epinephelus,rivulatus
62391,G000236_L.avi.71747.png,1134,663,1387,831,Serranidae,Epinephelus,rivulatus
62392,G000236_R.avi.72275.png,1084,638,1308,821,Serranidae,Epinephelus,rivulatus
62393,G000236_L.avi.74114.png,441,422,814,748,Labridae,Bodianus,solatus
62394,G000236_R.avi.74642.png,-10,424,426,721,Labridae,Bodianus,solatus
62395,G000236_L.avi.74159.png,1717,797,1917,931,Labridae,Bodianus,solatus
62396,G000236_R.avi.74687.png,1700,821,1840,932,Labridae,Bodianus,solatus
62399,G000236_L.avi.4742.png,966,493,1336,740,Carangidae,Carangoides,gymnostethus
62400,G000236_R.avi.5270.png,1030,464,1465,754,Carangidae,Carangoides,gymnostethus
62401,G000236_L.avi.4757.png,707,209,1233,560,Carangidae,Carangoides,gymnostethus
62402,G000236_R.avi.5285.png,682,203,1219,561,Carangidae,Carangoides,gymnostethus
62403,G000236_L.avi.4757.png,928,359,1394,670,Carangidae,Carangoides,gymnostethus
62404,G000236_R.avi.5285.png,932,332,1443,672,Carangidae,Carangoides,gymnostethus
62405,G000236_L.avi.4757.png,1228,249,1734,586,Carangidae,Carangoides,gymnostethus
62406,G000236_R.avi.5285.png,1221,197,1781,570,Carangidae,Carangoides,gymnostethus
62407,G000236_L.avi.4781.png,1269,0,1757,299,Carangidae,Carangoides,gymnostethus
62409,G000236_L.avi.4790.png,-16,491,443,797,Carangidae,Carangoides,gymnostethus
62410,G000236_R.avi.5318.png,112,485,580,797,Carangidae,Carangoides,gymnostethus
62411,G000236_L.avi.7454.png,282,231,605,447,Labridae,Choerodon,rubescens
62412,G000236_R.avi.7982.png,439,246,764,462,Labridae,Choerodon,rubescens
62413,G000236_L.avi.9538.png,872,429,1143,609,Nemipteridae,Pentapodus,emeryii
62414,G000236_R.avi.10066.png,912,429,1162,596,Nemipteridae,Pentapodus,emeryii
62415,G000236_L.avi.13467.png,1597,701,1809,843,Mullidae,Parupeneus,barberinoides
62416,G000236_R.avi.13995.png,1646,698,1879,853,Mullidae,Parupeneus,barberinoides
62417,G000236_L.avi.15169.png,374,118,538,228,Pomacentridae,Chromis,fumea
62419,G000236_L.avi.15188.png,1491,183,1621,270,Pomacentridae,Chromis,fumea
62422,G000236_R.avi.17999.png,164,284,415,451,Labridae,Cirrhilabrus,temminckii
62423,G000236_L.avi.22932.png,1171,624,1328,728,Labridae,Choerodon,jordani
62424,G000236_R.avi.23460.png,1258,624,1399,718,Labridae,Choerodon,jordani
62425,G000236_L.avi.26666.png,402,279,522,359,Chaetodontidae,Chaetodon,assarius
62426,G000236_R.avi.27194.png,498,294,617,373,Chaetodontidae,Chaetodon,assarius
62427,G000236_L.avi.26666.png,945,383,1049,452,Chaetodontidae,Chaetodon,assarius
62428,G000236_R.avi.27194.png,1109,374,1207,439,Chaetodontidae,Chaetodon,assarius
62429,G000236_L.avi.26671.png,1428,372,1541,448,Chaetodontidae,Chaetodon,assarius
62430,G000236_R.avi.27199.png,1590,339,1709,418,Chaetodontidae,Chaetodon,assarius
62431,G000236_L.avi.35461.png,894,165,1045,265,Balistidae,Sufflamen,fraenatum
62432,G000236_R.avi.35989.png,1163,150,1315,250,Balistidae,Sufflamen,fraenatum
62433,G000236_L.avi.36396.png,628,240,788,347,Pomacanthidae,Chaetodontoplus,personifer
62434,G000236_R.avi.36924.png,765,240,940,356,Pomacanthidae,Chaetodontoplus,personifer
62435,G000236_L.avi.36440.png,863,350,1045,472,Pomacanthidae,Chaetodontoplus,personifer
62436,G000236_R.avi.36968.png,998,338,1196,470,Pomacanthidae,Chaetodontoplus,personifer
62437,G000236_L.avi.36961.png,1029,153,1240,294,Pomacanthidae,Chaetodontoplus,personifer
62438,G000236_R.avi.37489.png,1114,128,1331,273,Pomacanthidae,Chaetodontoplus,personifer
62441,G000236_L.avi.48429.png,251,391,641,651,Synodontidae,Saurida,undosquamis
62442,G000236_R.avi.48957.png,318,416,637,629,Synodontidae,Saurida,undosquamis
62443,G000236_L.avi.53390.png,1318,410,1556,757,Balistidae,Abalistes,stellatus
62444,G000236_R.avi.53918.png,911,386,1145,756,Balistidae,Abalistes,stellatus
62446,G000236_R.avi.75017.png,1059,505,1368,712,Labridae,Bodianus,solatus
62449,G000236_L.avi.4757.png,1289,244,1574,435,Carangidae,Carangoides,gymnostethus
62450,G000236_R.avi.5285.png,1403,165,1782,418,Carangidae,Carangoides,gymnostethus
62451,G000236_L.avi.22729.png,395,578,638,740,Labridae,Choerodon,jordani
62452,G000236_R.avi.23257.png,279,570,525,734,Labridae,Choerodon,jordani
62454,G000236_R.avi.33441.png,-14,696,214,849,Nemipteridae,Pentapodus,porosus
62456,G000236_R.avi.33582.png,271,258,554,447,Nemipteridae,Pentapodus,porosus
62457,G000236_L.avi.34601.png,1276,228,1558,416,Serranidae,Epinephelus,multinotatus
62458,G000236_R.avi.35129.png,1512,178,1826,387,Serranidae,Epinephelus,multinotatus
62459,G000236_L.avi.40581.png,1190,240,1339,339,Mullidae,Parupeneus,spilurus
62460,G000236_R.avi.41109.png,1103,215,1256,317,Mullidae,Parupeneus,spilurus
62461,G000236_L.avi.53377.png,1181,354,1764,742,Balistidae,Abalistes,stellatus
62462,G000236_R.avi.53905.png,458,366,974,710,Balistidae,Abalistes,stellatus
62463,G000236_L.avi.59257.png,487,455,1120,877,Lutjanidae,Lutjanus,sebae
62465,G000236_L.avi.4751.png,82,80,708,498,Carangidae,Carangoides,gymnostethus
62467,G000236_L.avi.4751.png,327,0,840,276,Carangidae,Carangoides,gymnostethus
62469,G000236_L.avi.33000.png,621,602,818,733,Nemipteridae,Pentapodus,porosus
62470,G000236_R.avi.33528.png,638,594,842,729,Nemipteridae,Pentapodus,porosus
62472,G000236_R.avi.68304.png,626,418,972,649,Lethrinidae,Lethrinus,punctulatus
62473,G000236_L.avi.69465.png,406,351,735,570,Labridae,Bodianus,solatus
62474,G000236_R.avi.69993.png,450,353,771,567,Labridae,Bodianus,solatus
62476,G000236_R.avi.74873.png,964,601,1092,686,Labridae,Bodianus,solatus
62479,G000236_L.avi.4757.png,803,0,1259,240,Carangidae,Carangoides,gymnostethus
62480,G000236_R.avi.5285.png,627,0,1194,279,Carangidae,Carangoides,gymnostethus
62481,G000236_L.avi.4757.png,883,111,1368,434,Carangidae,Carangoides,gymnostethus
62482,G000236_R.avi.5285.png,834,81,1374,441,Carangidae,Carangoides,gymnostethus
62484,G000236_R.avi.74703.png,1524,655,1753,807,Labridae,Bodianus,solatus
62486,G000236_R.avi.68255.png,940,439,1359,727,Lethrinidae,Lethrinus,punctulatus
62487,G000237_L.avi.18893.png,867,137,1857,797,Tetraodontidae,Lagocephalus,sceleratus
62488,G000237_R.avi.18305.png,604,329,1135,683,Tetraodontidae,Lagocephalus,sceleratus
62501,G000237_L.avi.21460.png,506,129,1054,494,Carangidae,Carangoides,gymnostethus
62502,G000237_R.avi.20872.png,104,247,534,534,Carangidae,Carangoides,gymnostethus
62503,G000237_L.avi.18738.png,441,557,681,717,Synodontidae,Saurida,undosquamis
62504,G000237_R.avi.18150.png,386,564,693,769,Synodontidae,Saurida,undosquamis
62506,G000237_R.avi.18205.png,579,121,1288,593,Tetraodontidae,Lagocephalus,sceleratus
62511,G000238_L.avi.34122.png,221,773,374,874,Labridae,Coris,dorsomacula
62512,G000238_R.avi.33550.png,251,662,392,756,Labridae,Coris,dorsomacula
62525,G000238_L.avi.34122.png,97,751,232,841,Labridae,Coris,dorsomacula
62526,G000238_R.avi.33550.png,102,625,228,709,Labridae,Coris,dorsomacula
62531,G000239_L.avi.47630.png,937,607,1182,770,Labridae,Coris,dorsomacula
62532,G000239_R.avi.48086.png,307,690,526,835,Labridae,Coris,dorsomacula
62533,G000239_L.avi.58145.png,663,393,1091,679,Balistidae,Abalistes,stellatus
62534,G000239_R.avi.58601.png,677,447,1108,734,Balistidae,Abalistes,stellatus
62541,G000239_L.avi.58314.png,171,482,544,730,Synodontidae,Saurida,undosquamis
62542,G000239_R.avi.58770.png,426,542,738,749,Synodontidae,Saurida,undosquamis
62543,G000240_L.avi.16868.png,156,484,483,702,Synodontidae,Saurida,undosquamis
62544,G000240_R.avi.16588.png,228,513,526,712,Synodontidae,Saurida,undosquamis
62545,G000240_L.avi.16880.png,1213,535,1390,653,Synodontidae,Saurida,undosquamis
62546,G000240_R.avi.16600.png,1432,530,1615,653,Synodontidae,Saurida,undosquamis
62553,G000240_L.avi.118401.png,185,520,774,913,Tetraodontidae,Lagocephalus,sceleratus
62554,G000240_R.avi.118121.png,30,509,664,932,Tetraodontidae,Lagocephalus,sceleratus
62555,G000240_L.avi.118711.png,882,189,1622,682,Tetraodontidae,Lagocephalus,sceleratus
62556,G000240_R.avi.118431.png,419,125,1359,751,Tetraodontidae,Lagocephalus,sceleratus
62557,G000240_L.avi.16867.png,1351,735,1853,1069,Synodontidae,Saurida,undosquamis
62558,G000240_R.avi.16587.png,790,708,1391,1109,Synodontidae,Saurida,undosquamis
62559,G000240_L.avi.26803.png,984,792,1095,865,Labridae,Coris,dorsomacula
62560,G000240_R.avi.26523.png,809,796,921,870,Labridae,Coris,dorsomacula
62561,G000240_L.avi.26845.png,541,890,725,1012,Labridae,Coris,dorsomacula
62562,G000240_R.avi.26565.png,141,856,337,986,Labridae,Coris,dorsomacula
62565,G000240_L.avi.118465.png,1506,543,1708,677,Echeneidae,Echeneis,naucrates
62566,G000240_R.avi.118185.png,1209,543,1401,671,Echeneidae,Echeneis,naucrates
62571,G000240_L.avi.16880.png,1444,564,1624,684,Synodontidae,Saurida,undosquamis
62572,G000240_R.avi.16600.png,1629,545,1837,684,Synodontidae,Saurida,undosquamis
62573,G000240_L.avi.26708.png,653,813,737,904,Labridae,Coris,dorsomacula
62574,G000240_R.avi.26428.png,522,809,610,892,Labridae,Coris,dorsomacula
62576,G000241_R.avi.46813.png,1435,822,1632,954,Synodontidae,Saurida,undosquamis
62577,G000241_L.avi.41646.png,479,90,1093,724,Tetraodontidae,Lagocephalus,sceleratus
62579,G000242_L.avi.90145.png,91,535,468,786,Synodontidae,Saurida,undosquamis
62580,G000242_R.avi.89907.png,38,526,413,776,Synodontidae,Saurida,undosquamis
62583,G000242_L.avi.110170.png,1137,129,1444,679,Tetraodontidae,Lagocephalus,sceleratus
62584,G000242_R.avi.109932.png,852,122,1138,688,Tetraodontidae,Lagocephalus,sceleratus
62585,G000242_L.avi.90187.png,1186,582,1864,1033,Synodontidae,Saurida,undosquamis
62586,G000242_R.avi.89949.png,642,647,1201,1019,Synodontidae,Saurida,undosquamis
62588,G000242_R.avi.109690.png,861,0,1305,596,Tetraodontidae,Lagocephalus,sceleratus
62589,G000242_L.avi.110170.png,1180,331,1828,762,Tetraodontidae,Lagocephalus,sceleratus
62590,G000242_R.avi.109932.png,896,342,1537,769,Tetraodontidae,Lagocephalus,sceleratus
62596,G000243_R.avi.116188.png,552,671,871,884,Synodontidae,Saurida,undosquamis
62599,G000243_L.avi.109292.png,1222,295,1710,694,Tetraodontidae,Lagocephalus,sceleratus
62600,G000243_R.avi.109642.png,857,281,1459,695,Tetraodontidae,Lagocephalus,sceleratus
62601,G000243_L.avi.115445.png,1040,773,1754,1249,Synodontidae,Saurida,undosquamis
62602,G000243_R.avi.115795.png,217,770,903,1227,Synodontidae,Saurida,undosquamis
62605,G000243_L.avi.115691.png,560,619,1006,917,Synodontidae,Saurida,undosquamis
62606,G000243_R.avi.116041.png,175,569,678,905,Synodontidae,Saurida,undosquamis
62607,G000243_L.avi.115735.png,688,230,929,391,Balistidae,Abalistes,stellatus
62608,G000243_R.avi.116085.png,703,234,932,386,Balistidae,Abalistes,stellatus
62624,G000244_R.avi.101474.png,-7,0,921,602,Tetraodontidae,Lagocephalus,sceleratus
62625,G000244_L.avi.113032.png,997,523,1404,794,Synodontidae,Saurida,undosquamis
62627,G000244_L.avi.113032.png,1488,471,1870,726,Synodontidae,Saurida,undosquamis
62629,G000244_L.avi.100749.png,662,29,1153,602,Tetraodontidae,Lagocephalus,sceleratus
62632,G000244_R.avi.113520.png,-10,443,502,785,Synodontidae,Saurida,undosquamis
62645,G000245_L.avi.26491.png,900,369,1081,490,Nemipteridae,Pentapodus,nagasakiensis
62646,G000245_R.avi.26215.png,621,379,804,501,Nemipteridae,Pentapodus,nagasakiensis
62648,G000245_R.avi.26413.png,137,431,313,549,Nemipteridae,Pentapodus,nagasakiensis
62650,G000245_R.avi.26413.png,1028,484,1169,578,Nemipteridae,Pentapodus,nagasakiensis
62652,G000245_R.avi.26413.png,624,370,765,464,Nemipteridae,Pentapodus,nagasakiensis
62653,G000245_L.avi.26927.png,882,305,1073,432,Nemipteridae,Pentapodus,nagasakiensis
62654,G000245_R.avi.26651.png,540,326,713,442,Nemipteridae,Pentapodus,nagasakiensis
62655,G000245_L.avi.30404.png,702,574,1136,863,Synodontidae,Saurida,undosquamis
62656,G000245_R.avi.30128.png,491,579,870,832,Synodontidae,Saurida,undosquamis
62657,G000245_L.avi.46479.png,395,647,668,845,Serranidae,Epinephelus,rivulatus
62658,G000245_R.avi.46203.png,276,638,516,833,Serranidae,Epinephelus,rivulatus
62667,G000245_L.avi.19715.png,174,566,391,711,Labridae,Choerodon,jordani
62668,G000245_R.avi.19439.png,6,563,210,699,Labridae,Choerodon,jordani
62670,G000245_R.avi.19593.png,209,464,309,530,Chaetodontidae,Chaetodon,assarius
62672,G000245_R.avi.19632.png,99,553,203,622,Chaetodontidae,Chaetodon,assarius
62675,G000245_L.avi.26706.png,758,269,915,373,Nemipteridae,Pentapodus,nagasakiensis
62676,G000245_R.avi.26430.png,546,295,675,381,Nemipteridae,Pentapodus,nagasakiensis
62677,G000245_L.avi.26775.png,861,436,1046,560,Nemipteridae,Pentapodus,nagasakiensis
62679,G000245_L.avi.26866.png,1061,242,1244,363,Nemipteridae,Pentapodus,nagasakiensis
62680,G000245_R.avi.26590.png,702,259,863,366,Nemipteridae,Pentapodus,nagasakiensis
62691,G000245_L.avi.100729.png,973,615,1106,704,Balistidae,Sufflamen,fraenatum
62692,G000245_R.avi.100453.png,1034,623,1151,701,Balistidae,Sufflamen,fraenatum
62693,G000245_L.avi.100909.png,1268,313,1320,592,Balistidae,Sufflamen,fraenatum
62694,G000245_R.avi.100633.png,955,313,1016,599,Balistidae,Sufflamen,fraenatum
62695,G000245_L.avi.19935.png,286,315,415,402,Chaetodontidae,Chaetodon,assarius
62696,G000245_R.avi.19659.png,51,350,169,430,Chaetodontidae,Chaetodon,assarius
62697,G000245_L.avi.19952.png,265,560,389,643,Chaetodontidae,Chaetodon,assarius
62698,G000245_R.avi.19676.png,118,558,238,637,Chaetodontidae,Chaetodon,assarius
62701,G000245_L.avi.17487.png,697,693,847,793,Labridae,Coris,caudimacula
62702,G000245_R.avi.17211.png,541,684,694,786,Labridae,Coris,caudimacula
62706,G000245_R.avi.105727.png,446,603,845,869,Balistidae,Abalistes,stellatus
62707,G000245_L.avi.19221.png,883,605,1039,709,Mullidae,Parupeneus,spilurus
62708,G000245_R.avi.18945.png,789,612,926,703,Mullidae,Parupeneus,spilurus
62710,G000245_R.avi.19353.png,55,598,233,717,Labridae,Choerodon,jordani
62713,G000246_L.avi.13576.png,230,353,423,481,Labridae,Cirrhilabrus,temminckii
62716,G000246_R.avi.14015.png,700,358,830,445,Pomacentridae,Pristotis,obtusirostris
62717,G000246_L.avi.14289.png,680,750,839,856,Mullidae,Parupeneus,barberinoides
62718,G000246_R.avi.14026.png,360,729,531,842,Mullidae,Parupeneus,barberinoides
62719,G000246_L.avi.14360.png,758,795,1010,964,Mullidae,Parupeneus,barberinoides
62720,G000246_R.avi.14097.png,238,781,462,930,Mullidae,Parupeneus,barberinoides
62721,G000246_L.avi.14483.png,1302,761,1456,863,Mullidae,Parupeneus,barberinoides
62722,G000246_R.avi.14220.png,1071,788,1210,880,Mullidae,Parupeneus,barberinoides
62723,G000246_L.avi.14561.png,799,665,919,746,Mullidae,Parupeneus,barberinoides
62724,G000246_R.avi.14298.png,594,661,734,754,Mullidae,Parupeneus,barberinoides
62725,G000246_L.avi.14720.png,666,717,841,833,Mullidae,Parupeneus,barberinoides
62727,G000246_L.avi.14720.png,789,778,946,883,Mullidae,Parupeneus,barberinoides
62729,G000246_L.avi.15682.png,856,383,1010,486,Acanthuridae,Naso,annulatus
62730,G000246_R.avi.15419.png,714,401,854,494,Acanthuridae,Naso,annulatus
62731,G000246_L.avi.16585.png,1027,587,1102,636,Chaetodontidae,Chaetodon,assarius
